train_order,algorithm,features,n_features,train_time,mem_max,roc_auc,f1,accuracy,confusion_matrix
19,HistGradientBoostingClassifier(),"('4275', '4274', '4253', '4251', '4247', '4196', '4195', '4180', '4163', '4155', '4029', '4015', '3968', '3930', '3897', '3892', '3890', '3884', '3848', '3847', '3846', '3835', '3793', '3781', '3780', '3720', '3674', '3653', '3616', '3611', '3574', '3530', '3519', '3451', '3430', '3414', '3411', '3337', '3323', '3320', '3279', '3267', '3265', '3257', '3255', '3214', '3211', '3158', '3145', '3143', '3125', '3122', '3107', '3081', '3058', '3045', '3040', '3034', '3027', '3025', '3021', '2972', '2925', '2920', '2900', '2876', '2873', '2849', '2806', '2765', '2737', '2720', '2719', '2708', '2678', '2657', '2596', '2519', '2500', '2363', '2338', '2332', '2331', '2325', '2322', '2182', '2179', '2153', '2130', '2119', '2115', '2106', '2094', '2092', '2080', '2060', '1989', '1978', '1975', '1970', '1919', '1862', '1853', '1852', '1834', '1805', '1796', '1738', '1688', '1639', '1620', '1590', '1565', '1551', '1491', '1479', '1466', '1449', '1437', '1435', '1428', '1384', '1374', '1365', '1355', '1283', '1244', '1232', '1210', '1200', '1194', '1178', '1150', '1148', '1095', '1078', '1025', '1012', '998', '970', '956', '946', '916', '915', '902', '851', '850', '844', '808', '798', '791', '719', '698', '662', '635', '623', '599', '578', '551', '543', '540', '511', '498', '480', '422', '419', '412', '406', '404', '384', '363', '327', '24', '8', 'Unnamed: 0')",175,475.5539915999998,2408.80859375,0.9039559219914381,0.7826086956521738,0.836272040302267,"[[215  23]
 [ 42 117]]"
2,GaussianProcessClassifier(n_jobs=-1),"('4284', '4275', '4274', '4253', '4251', '4247', '4196', '4195', '4180', '4169', '4163', '4155', '4135', '4029', '4015', '3968', '3930', '3897', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3835', '3793', '3781', '3780', '3774', '3720', '3674', '3653', '3616', '3611', '3574', '3530', '3519', '3451', '3430', '3414', '3411', '3337', '3323', '3320', '3279', '3267', '3265', '3257', '3255', '3214', '3211', '3158', '3145', '3143', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3040', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2876', '2873', '2849', '2828', '2806', '2765', '2737', '2720', '2719', '2708', '2678', '2657', '2598', '2596', '2519', '2500', '2363', '2338', '2332', '2331', '2325', '2322', '2182', '2179', '2153', '2130', '2119', '2115', '2106', '2094', '2092', '2080', '2060', '1989', '1978', '1975', '1970', '1919', '1862', '1853', '1852', '1834', '1805', '1796', '1782', '1738', '1688', '1667', '1653', '1639', '1620', '1590', '1565', '1551', '1537', '1491', '1482', '1479', '1466', '1449', '1437', '1435', '1428', '1384', '1374', '1365', '1355', '1283', '1244', '1232', '1210', '1200', '1194', '1178', '1150', '1148', '1095', '1078', '1025', '1012', '998', '970', '965', '956', '946', '916', '915', '902', '871', '851', '850', '844', '808', '798', '791', '719', '701', '698', '666', '662', '635', '623', '615', '599', '578', '551', '543', '540', '511', '498', '480', '422', '419', '412', '406', '404', '384', '368', '363', '327', '24', '8', 'Unnamed: 0')",195,173.58774559999995,2226.609375,0.9011151630463505,0.7659574468085106,0.8337531486146096,"[[223  15]
 [ 51 108]]"
5,AdaBoostClassifier(),"('4284', '4275', '4274', '4253', '4251', '4247', '4196', '4195', '4180', '4169', '4163', '4155', '4135', '4029', '4015', '3968', '3930', '3897', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3835', '3793', '3781', '3780', '3774', '3720', '3674', '3653', '3616', '3611', '3574', '3530', '3519', '3451', '3430', '3414', '3411', '3337', '3323', '3320', '3279', '3267', '3265', '3257', '3255', '3214', '3211', '3158', '3145', '3143', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3040', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2876', '2873', '2849', '2828', '2806', '2765', '2737', '2720', '2719', '2708', '2678', '2657', '2598', '2596', '2519', '2500', '2363', '2338', '2332', '2331', '2325', '2322', '2182', '2179', '2153', '2130', '2119', '2115', '2106', '2094', '2092', '2080', '2060', '1989', '1978', '1975', '1970', '1919', '1862', '1853', '1852', '1834', '1805', '1796', '1782', '1738', '1688', '1667', '1653', '1639', '1620', '1590', '1565', '1551', '1537', '1491', '1482', '1479', '1466', '1449', '1437', '1435', '1428', '1384', '1374', '1365', '1355', '1283', '1244', '1232', '1210', '1200', '1194', '1178', '1150', '1148', '1095', '1078', '1025', '1012', '998', '970', '965', '956', '946', '916', '915', '902', '871', '851', '850', '844', '808', '798', '791', '719', '701', '698', '666', '662', '635', '623', '615', '599', '578', '551', '543', '540', '511', '498', '480', '422', '419', '412', '406', '404', '384', '368', '363', '327', '24', '8', 'Unnamed: 0')",195,51.60109969999996,2061.14453125,0.8951429628455156,0.782312925170068,0.8387909319899244,"[[218  20]
 [ 44 115]]"
30,AdaBoostClassifier(),"('4284', '4275', '4274', '4253', '4251', '4247', '4196', '4195', '4180', '4163', '4155', '4135', '4029', '4015', '3930', '3892', '3890', '3847', '3846', '3845', '3835', '3793', '3781', '3780', '3774', '3720', '3674', '3653', '3616', '3611', '3574', '3519', '3451', '3430', '3411', '3337', '3323', '3320', '3279', '3267', '3257', '3255', '3214', '3211', '3143', '3125', '3122', '3107', '3081', '3066', '3058', '3040', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2876', '2873', '2849', '2828', '2806', '2765', '2720', '2719', '2708', '2678', '2657', '2598', '2596', '2519', '2500', '2363', '2338', '2332', '2331', '2325', '2182', '2179', '2153', '2130', '2119', '2115', '2106', '2094', '2092', '2080', '2060', '1978', '1975', '1970', '1919', '1862', '1853', '1852', '1834', '1805', '1796', '1782', '1738', '1688', '1667', '1653', '1639', '1620', '1565', '1551', '1537', '1491', '1482', '1479', '1466', '1449', '1437', '1435', '1428', '1384', '1374', '1365', '1355', '1283', '1244', '1200', '1194', '1178', '1150', '1148', '1095', '1078', '1025', '1012', '998', '970', '965', '956', '946', '916', '915', '902', '871', '851', '850', '798', '791', '719', '701', '698', '666', '662', '635', '623', '615', '599', '578', '551', '543', '540', '511', '498', '480', '422', '412', '406', '404', '384', '368', '363', '24', '8', 'Unnamed: 0')",173,33.04606729999978,2371.00390625,0.8885101210295439,0.782312925170068,0.8387909319899244,"[[218  20]
 [ 44 115]]"
18,HistGradientBoostingClassifier(),"('4284', '4275', '4274', '4253', '4247', '4196', '4195', '4180', '4169', '4155', '4135', '4029', '4015', '3968', '3930', '3892', '3890', '3884', '3848', '3846', '3845', '3793', '3781', '3780', '3774', '3720', '3674', '3653', '3616', '3611', '3574', '3530', '3519', '3451', '3430', '3414', '3411', '3320', '3279', '3257', '3211', '3158', '3145', '3143', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3040', '3027', '3026', '3025', '2925', '2920', '2900', '2876', '2849', '2828', '2806', '2765', '2737', '2719', '2708', '2678', '2598', '2596', '2519', '2500', '2363', '2338', '2332', '2331', '2325', '2182', '2179', '2153', '2130', '2119', '2115', '2106', '2094', '2092', '2080', '2060', '1989', '1978', '1970', '1919', '1862', '1853', '1852', '1834', '1796', '1782', '1738', '1688', '1667', '1653', '1639', '1620', '1590', '1565', '1551', '1537', '1491', '1482', '1479', '1466', '1449', '1437', '1435', '1428', '1384', '1374', '1365', '1355', '1244', '1232', '1210', '1200', '1194', '1178', '1150', '1148', '1095', '1078', '1012', '998', '970', '965', '956', '946', '916', '915', '902', '871', '850', '844', '808', '798', '791', '719', '701', '698', '666', '635', '623', '615', '599', '578', '543', '540', '511', '498', '480', '422', '412', '406', '404', '384', '368', '327', '8', 'Unnamed: 0')",167,527.2144807999994,2437.46484375,0.8852597642830716,0.7465753424657534,0.8136020151133502,"[[214  24]
 [ 50 109]]"
20,AdaBoostClassifier(),"('4275', '4274', '4251', '4247', '4196', '4180', '4169', '4163', '4155', '4135', '4029', '4015', '3968', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3835', '3793', '3781', '3780', '3774', '3720', '3674', '3653', '3616', '3611', '3574', '3530', '3519', '3451', '3414', '3411', '3337', '3323', '3279', '3267', '3265', '3257', '3255', '3214', '3211', '3158', '3145', '3143', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3040', '3034', '3026', '3025', '3021', '2972', '2920', '2876', '2873', '2849', '2828', '2806', '2765', '2737', '2720', '2719', '2708', '2678', '2657', '2598', '2596', '2519', '2500', '2363', '2338', '2332', '2331', '2325', '2322', '2182', '2179', '2153', '2130', '2119', '2115', '2106', '2094', '2092', '2080', '2060', '1989', '1978', '1975', '1970', '1919', '1862', '1853', '1852', '1834', '1805', '1782', '1688', '1667', '1653', '1620', '1551', '1537', '1491', '1482', '1449', '1437', '1435', '1428', '1384', '1374', '1365', '1283', '1244', '1232', '1210', '1200', '1194', '1178', '1150', '1148', '1078', '1025', '1012', '998', '970', '965', '956', '946', '916', '902', '871', '851', '850', '844', '808', '798', '791', '719', '701', '698', '666', '662', '635', '623', '615', '599', '578', '551', '543', '511', '498', '480', '422', '419', '406', '404', '384', '368', '327', '24', '8', 'Unnamed: 0')",172,34.471593199999916,2344.5625,0.8775831087151842,0.7878787878787878,0.8413098236775819,"[[217  21]
 [ 42 117]]"
12,LogisticRegression(n_jobs=-1),"('4284', '4275', '4274', '4253', '4251', '4247', '4196', '4195', '4180', '4169', '4163', '4155', '4135', '4029', '4015', '3968', '3930', '3897', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3835', '3793', '3781', '3780', '3774', '3720', '3674', '3653', '3616', '3611', '3574', '3530', '3519', '3451', '3430', '3414', '3411', '3337', '3323', '3320', '3279', '3267', '3265', '3257', '3255', '3214', '3211', '3158', '3145', '3143', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3040', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2876', '2873', '2849', '2828', '2806', '2765', '2737', '2720', '2719', '2708', '2678', '2657', '2598', '2596', '2519', '2500', '2363', '2338', '2332', '2331', '2325', '2322', '2182', '2179', '2153', '2130', '2119', '2115', '2106', '2094', '2092', '2080', '2060', '1989', '1978', '1975', '1970', '1919', '1862', '1853', '1852', '1834', '1805', '1796', '1782', '1738', '1688', '1667', '1653', '1639', '1620', '1590', '1565', '1551', '1537', '1491', '1482', '1479', '1466', '1449', '1437', '1435', '1428', '1384', '1374', '1365', '1355', '1283', '1244', '1232', '1210', '1200', '1194', '1178', '1150', '1148', '1095', '1078', '1025', '1012', '998', '970', '965', '956', '946', '916', '915', '902', '871', '851', '850', '844', '808', '798', '791', '719', '701', '698', '666', '662', '635', '623', '615', '599', '578', '551', '543', '540', '511', '498', '480', '422', '419', '412', '406', '404', '384', '368', '363', '327', '24', '8', 'Unnamed: 0')",195,37.63515589999997,2329.3359375,0.8674488663389883,0.7549668874172186,0.8136020151133502,"[[209  29]
 [ 45 114]]"
39,LogisticRegression(n_jobs=-1),"('4284', '4275', '4274', '4253', '4251', '4247', '4196', '4180', '4163', '4155', '4135', '4029', '4015', '3968', '3930', '3897', '3892', '3884', '3848', '3847', '3846', '3845', '3835', '3793', '3781', '3780', '3774', '3720', '3674', '3653', '3616', '3611', '3574', '3530', '3451', '3430', '3414', '3411', '3337', '3323', '3320', '3279', '3267', '3265', '3255', '3214', '3158', '3145', '3143', '3125', '3122', '3107', '3081', '3058', '3045', '3040', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2873', '2849', '2828', '2806', '2765', '2720', '2719', '2708', '2657', '2598', '2596', '2519', '2500', '2363', '2338', '2332', '2331', '2325', '2322', '2182', '2179', '2153', '2130', '2119', '2115', '2106', '2094', '2092', '2080', '2060', '1989', '1978', '1975', '1919', '1862', '1853', '1852', '1834', '1805', '1796', '1782', '1738', '1688', '1667', '1653', '1639', '1620', '1590', '1565', '1551', '1491', '1482', '1479', '1466', '1449', '1437', '1435', '1428', '1384', '1374', '1365', '1283', '1244', '1232', '1210', '1200', '1194', '1178', '1150', '1148', '1095', '1078', '1025', '1012', '998', '970', '965', '956', '946', '916', '915', '902', '871', '851', '850', '808', '798', '791', '719', '701', '698', '666', '623', '615', '599', '578', '551', '543', '540', '511', '498', '480', '422', '419', '412', '406', '404', '384', '368', '363', '327', '24', '8', 'Unnamed: 0')",179,13.64346420000038,2448.6484375,0.8643306379155437,0.7499999999999999,0.8136020151133502,"[[212  26]
 [ 48 111]]"
17,LogisticRegression(n_jobs=-1),"('4275', '4274', '4253', '4251', '4247', '4196', '4195', '4180', '4169', '4163', '4155', '4135', '4029', '4015', '3968', '3930', '3897', '3892', '3848', '3846', '3845', '3835', '3793', '3781', '3780', '3774', '3720', '3674', '3653', '3611', '3574', '3530', '3519', '3430', '3414', '3337', '3323', '3320', '3279', '3267', '3265', '3257', '3255', '3214', '3211', '3158', '3145', '3143', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3040', '3034', '3027', '3026', '3025', '2925', '2920', '2900', '2873', '2849', '2828', '2806', '2765', '2737', '2720', '2719', '2708', '2678', '2657', '2598', '2596', '2500', '2363', '2338', '2332', '2325', '2322', '2182', '2179', '2153', '2130', '2119', '2115', '2094', '2092', '2080', '2060', '1989', '1978', '1975', '1970', '1862', '1853', '1852', '1834', '1805', '1796', '1782', '1738', '1688', '1667', '1620', '1590', '1565', '1551', '1537', '1491', '1482', '1479', '1466', '1449', '1437', '1435', '1428', '1374', '1365', '1355', '1283', '1244', '1232', '1210', '1200', '1194', '1178', '1150', '1148', '1095', '1078', '1025', '1012', '998', '970', '956', '946', '916', '915', '902', '851', '850', '844', '808', '798', '791', '719', '701', '698', '666', '662', '623', '615', '599', '578', '551', '543', '540', '511', '498', '480', '422', '419', '406', '404', '384', '368', '363', '327', '24', '8', 'Unnamed: 0')",174,21.04934990000038,2411.71484375,0.8616880714549972,0.7549668874172186,0.8136020151133502,"[[209  29]
 [ 45 114]]"
34,"VotingClassifier(estimators=[('e1',
                              XGBClassifier(base_score=None, booster=None,
                                            colsample_bylevel=None,
                                            colsample_bynode=None,
                                            colsample_bytree=None,
                                            enable_categorical=False,
                                            eval_metric='mlogloss', gamma=None,
                                            gpu_id=None, importance_type=None,
                                            interaction_constraints=None,
                                            learning_rate=None,
                                            max_delta_step=None, max_depth=None,
                                            min_child_weight=None, missing=...
                                            monotone_constraints=None,
                                            n_estimators=100, n_jobs=None,
                                            num_parallel_tree=None,
                                            predictor=None, random_state=None,
                                            reg_alpha=None, reg_lambda=None,
                                            scale_pos_weight=None,
                                            subsample=None, tree_method=None,
                                            use_label_encoder=False,
                                            validate_parameters=None,
                                            verbosity=None)),
                             ('e2', HistGradientBoostingClassifier()),
                             ('e3', RandomForestClassifier(n_jobs=-1))],
                 n_jobs=-1)","('4284', '4275', '4274', '4253', '4247', '4196', '4195', '4180', '4169', '4163', '4155', '4029', '4015', '3968', '3930', '3890', '3884', '3848', '3847', '3846', '3845', '3835', '3781', '3780', '3774', '3720', '3674', '3653', '3611', '3574', '3530', '3519', '3451', '3430', '3414', '3411', '3337', '3323', '3320', '3279', '3267', '3265', '3255', '3211', '3158', '3145', '3143', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3040', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2876', '2873', '2849', '2828', '2806', '2765', '2737', '2720', '2719', '2678', '2598', '2596', '2519', '2363', '2338', '2332', '2331', '2325', '2322', '2182', '2153', '2130', '2119', '2115', '2106', '2094', '2092', '2080', '2060', '1989', '1978', '1975', '1970', '1919', '1862', '1853', '1852', '1834', '1796', '1782', '1738', '1688', '1667', '1653', '1639', '1620', '1590', '1565', '1551', '1537', '1491', '1482', '1479', '1466', '1449', '1437', '1435', '1428', '1384', '1374', '1365', '1355', '1283', '1244', '1232', '1210', '1200', '1178', '1150', '1148', '1095', '1078', '1025', '1012', '998', '970', '965', '956', '946', '916', '915', '902', '871', '851', '850', '844', '808', '798', '791', '719', '701', '698', '666', '662', '635', '623', '615', '599', '578', '543', '540', '511', '498', '480', '422', '419', '412', '406', '404', '368', '363', '327', '24', '8')",178,444.1205224999994,2470.84765625,0.8477881718725226,0.7098976109215017,0.7858942065491183,"[[208  30]
 [ 55 104]]"
15,"VotingClassifier(estimators=[('e1',
                              XGBClassifier(base_score=None, booster=None,
                                            colsample_bylevel=None,
                                            colsample_bynode=None,
                                            colsample_bytree=None,
                                            enable_categorical=False,
                                            eval_metric='mlogloss', gamma=None,
                                            gpu_id=None, importance_type=None,
                                            interaction_constraints=None,
                                            learning_rate=None,
                                            max_delta_step=None, max_depth=None,
                                            min_child_weight=None, missing=...
                                            monotone_constraints=None,
                                            n_estimators=100, n_jobs=None,
                                            num_parallel_tree=None,
                                            predictor=None, random_state=None,
                                            reg_alpha=None, reg_lambda=None,
                                            scale_pos_weight=None,
                                            subsample=None, tree_method=None,
                                            use_label_encoder=False,
                                            validate_parameters=None,
                                            verbosity=None)),
                             ('e2', HistGradientBoostingClassifier()),
                             ('e3', RandomForestClassifier(n_jobs=-1))],
                 n_jobs=-1)","('4284', '4275', '4274', '4253', '4251', '4196', '4180', '4169', '4163', '4155', '4135', '4029', '4015', '3968', '3930', '3897', '3892', '3884', '3848', '3847', '3845', '3835', '3793', '3781', '3780', '3774', '3720', '3674', '3653', '3616', '3611', '3574', '3530', '3519', '3451', '3430', '3414', '3411', '3323', '3279', '3267', '3265', '3255', '3214', '3211', '3158', '3145', '3143', '3122', '3107', '3081', '3066', '3058', '3045', '3040', '3034', '3027', '3026', '3025', '3021', '2925', '2920', '2900', '2876', '2873', '2828', '2806', '2765', '2737', '2720', '2719', '2708', '2678', '2657', '2598', '2596', '2519', '2500', '2363', '2338', '2331', '2325', '2322', '2182', '2179', '2130', '2119', '2115', '2106', '2094', '2080', '1989', '1978', '1975', '1919', '1862', '1853', '1852', '1834', '1805', '1796', '1782', '1688', '1667', '1653', '1639', '1620', '1590', '1565', '1551', '1537', '1482', '1479', '1466', '1449', '1437', '1435', '1428', '1374', '1365', '1283', '1244', '1232', '1210', '1200', '1194', '1178', '1150', '1148', '1095', '1078', '1025', '1012', '998', '970', '965', '946', '916', '915', '902', '871', '851', '850', '844', '808', '798', '791', '719', '701', '698', '666', '662', '635', '623', '615', '599', '578', '551', '543', '540', '511', '498', '480', '422', '419', '412', '406', '404', '384', '368', '363', '24', '8')",173,478.97367289999966,2378.671875,0.8426483801067597,0.6877192982456141,0.7758186397984886,"[[210  28]
 [ 61  98]]"
38,"VotingClassifier(estimators=[('e1',
                              XGBClassifier(base_score=None, booster=None,
                                            colsample_bylevel=None,
                                            colsample_bynode=None,
                                            colsample_bytree=None,
                                            enable_categorical=False,
                                            eval_metric='mlogloss', gamma=None,
                                            gpu_id=None, importance_type=None,
                                            interaction_constraints=None,
                                            learning_rate=None,
                                            max_delta_step=None, max_depth=None,
                                            min_child_weight=None, missing=...
                                            monotone_constraints=None,
                                            n_estimators=100, n_jobs=None,
                                            num_parallel_tree=None,
                                            predictor=None, random_state=None,
                                            reg_alpha=None, reg_lambda=None,
                                            scale_pos_weight=None,
                                            subsample=None, tree_method=None,
                                            use_label_encoder=False,
                                            validate_parameters=None,
                                            verbosity=None)),
                             ('e2', HistGradientBoostingClassifier()),
                             ('e3', RandomForestClassifier(n_jobs=-1))],
                 n_jobs=-1)","('4284', '4275', '4274', '4253', '4251', '4247', '4196', '4195', '4180', '4169', '4163', '4155', '4135', '4029', '4015', '3968', '3930', '3897', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3835', '3793', '3781', '3780', '3774', '3720', '3674', '3653', '3611', '3574', '3519', '3451', '3430', '3414', '3337', '3323', '3320', '3279', '3267', '3265', '3257', '3255', '3214', '3158', '3145', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3040', '3027', '3026', '3025', '2972', '2925', '2920', '2900', '2876', '2873', '2828', '2806', '2765', '2737', '2720', '2708', '2678', '2657', '2598', '2596', '2519', '2500', '2363', '2338', '2331', '2325', '2322', '2182', '2179', '2153', '2130', '2119', '2115', '2094', '2092', '2060', '1989', '1978', '1975', '1970', '1919', '1862', '1853', '1805', '1796', '1782', '1738', '1688', '1667', '1653', '1639', '1620', '1590', '1565', '1551', '1482', '1449', '1437', '1428', '1384', '1374', '1365', '1355', '1283', '1244', '1232', '1210', '1194', '1178', '1150', '1148', '1095', '1078', '1025', '1012', '998', '970', '956', '946', '916', '902', '871', '851', '850', '844', '798', '791', '719', '701', '698', '666', '662', '635', '623', '615', '599', '551', '543', '540', '511', '498', '412', '406', '404', '384', '368', '363', '327', '24', '8')",167,263.723054600001,2480.546875,0.8345224882405792,0.7133333333333334,0.783375314861461,"[[204  34]
 [ 52 107]]"
6,GaussianNB(),"('4284', '4275', '4274', '4253', '4251', '4247', '4196', '4195', '4180', '4169', '4163', '4155', '4135', '4029', '4015', '3968', '3930', '3897', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3835', '3793', '3781', '3780', '3774', '3720', '3674', '3653', '3616', '3611', '3574', '3530', '3519', '3451', '3430', '3414', '3411', '3337', '3323', '3320', '3279', '3267', '3265', '3257', '3255', '3214', '3211', '3158', '3145', '3143', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3040', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2876', '2873', '2849', '2828', '2806', '2765', '2737', '2720', '2719', '2708', '2678', '2657', '2598', '2596', '2519', '2500', '2363', '2338', '2332', '2331', '2325', '2322', '2182', '2179', '2153', '2130', '2119', '2115', '2106', '2094', '2092', '2080', '2060', '1989', '1978', '1975', '1970', '1919', '1862', '1853', '1852', '1834', '1805', '1796', '1782', '1738', '1688', '1667', '1653', '1639', '1620', '1590', '1565', '1551', '1537', '1491', '1482', '1479', '1466', '1449', '1437', '1435', '1428', '1384', '1374', '1365', '1355', '1283', '1244', '1232', '1210', '1200', '1194', '1178', '1150', '1148', '1095', '1078', '1025', '1012', '998', '970', '965', '956', '946', '916', '915', '902', '871', '851', '850', '844', '808', '798', '791', '719', '701', '698', '666', '662', '635', '623', '615', '599', '578', '551', '543', '540', '511', '498', '480', '422', '419', '412', '406', '404', '384', '368', '363', '327', '24', '8', 'Unnamed: 0')",195,23.39513319999992,2037.47265625,0.8145975371280587,0.48360655737704916,0.6826196473551638,"[[212  26]
 [100  59]]"
27,KNeighborsClassifier(n_jobs=-1),"('4284', '4275', '4274', '4253', '4247', '4196', '4180', '4169', '4163', '4135', '4029', '4015', '3968', '3930', '3897', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3835', '3793', '3781', '3780', '3774', '3720', '3674', '3653', '3611', '3530', '3519', '3451', '3430', '3414', '3411', '3337', '3323', '3320', '3279', '3267', '3257', '3255', '3214', '3211', '3158', '3145', '3143', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3040', '3034', '3027', '3026', '3021', '2925', '2920', '2900', '2876', '2849', '2828', '2806', '2765', '2737', '2720', '2719', '2678', '2657', '2598', '2596', '2519', '2500', '2363', '2338', '2332', '2331', '2325', '2322', '2182', '2179', '2153', '2130', '2119', '2115', '2106', '2094', '2092', '2080', '2060', '1989', '1978', '1975', '1919', '1862', '1834', '1796', '1782', '1738', '1688', '1667', '1653', '1620', '1590', '1565', '1551', '1491', '1482', '1437', '1435', '1428', '1384', '1374', '1355', '1232', '1210', '1200', '1194', '1178', '1150', '1148', '1095', '1078', '1025', '1012', '998', '965', '956', '946', '916', '915', '871', '851', '850', '844', '808', '798', '791', '719', '701', '698', '666', '662', '635', '599', '578', '551', '543', '540', '511', '498', '480', '422', '419', '412', '406', '404', '384', '368', '363', '327', '24', '8', 'Unnamed: 0')",169,29.461033300000054,2396.484375,0.8091538502193331,0.6618705035971223,0.7632241813602015,"[[211  27]
 [ 67  92]]"
7,QuadraticDiscriminantAnalysis(),"('4284', '4275', '4274', '4253', '4251', '4247', '4196', '4195', '4180', '4169', '4163', '4155', '4135', '4029', '4015', '3968', '3930', '3897', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3835', '3793', '3781', '3780', '3774', '3720', '3674', '3653', '3616', '3611', '3574', '3530', '3519', '3451', '3430', '3414', '3411', '3337', '3323', '3320', '3279', '3267', '3265', '3257', '3255', '3214', '3211', '3158', '3145', '3143', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3040', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2876', '2873', '2849', '2828', '2806', '2765', '2737', '2720', '2719', '2708', '2678', '2657', '2598', '2596', '2519', '2500', '2363', '2338', '2332', '2331', '2325', '2322', '2182', '2179', '2153', '2130', '2119', '2115', '2106', '2094', '2092', '2080', '2060', '1989', '1978', '1975', '1970', '1919', '1862', '1853', '1852', '1834', '1805', '1796', '1782', '1738', '1688', '1667', '1653', '1639', '1620', '1590', '1565', '1551', '1537', '1491', '1482', '1479', '1466', '1449', '1437', '1435', '1428', '1384', '1374', '1365', '1355', '1283', '1244', '1232', '1210', '1200', '1194', '1178', '1150', '1148', '1095', '1078', '1025', '1012', '998', '970', '965', '956', '946', '916', '915', '902', '871', '851', '850', '844', '808', '798', '791', '719', '701', '698', '666', '662', '635', '623', '615', '599', '578', '551', '543', '540', '511', '498', '480', '422', '419', '412', '406', '404', '384', '368', '363', '327', '24', '8', 'Unnamed: 0')",195,32.744638299999906,2047.65625,0.8072247767031342,0.4583333333333333,0.672544080604534,"[[212  26]
 [104  55]]"
0,KNeighborsClassifier(n_jobs=-1),"('4284', '4275', '4274', '4253', '4251', '4247', '4196', '4195', '4180', '4169', '4163', '4155', '4135', '4029', '4015', '3968', '3930', '3897', '3892', '3890', '3884', '3848', '3847', '3846', '3845', '3835', '3793', '3781', '3780', '3774', '3720', '3674', '3653', '3616', '3611', '3574', '3530', '3519', '3451', '3430', '3414', '3411', '3337', '3323', '3320', '3279', '3267', '3265', '3257', '3255', '3214', '3211', '3158', '3145', '3143', '3125', '3122', '3107', '3081', '3066', '3058', '3045', '3040', '3034', '3027', '3026', '3025', '3021', '2972', '2925', '2920', '2900', '2876', '2873', '2849', '2828', '2806', '2765', '2737', '2720', '2719', '2708', '2678', '2657', '2598', '2596', '2519', '2500', '2363', '2338', '2332', '2331', '2325', '2322', '2182', '2179', '2153', '2130', '2119', '2115', '2106', '2094', '2092', '2080', '2060', '1989', '1978', '1975', '1970', '1919', '1862', '1853', '1852', '1834', '1805', '1796', '1782', '1738', '1688', '1667', '1653', '1639', '1620', '1590', '1565', '1551', '1537', '1491', '1482', '1479', '1466', '1449', '1437', '1435', '1428', '1384', '1374', '1365', '1355', '1283', '1244', '1232', '1210', '1200', '1194', '1178', '1150', '1148', '1095', '1078', '1025', '1012', '998', '970', '965', '956', '946', '916', '915', '902', '871', '851', '850', '844', '808', '798', '791', '719', '701', '698', '666', '662', '635', '623', '615', '599', '578', '551', '543', '540', '511', '498', '480', '422', '419', '412', '406', '404', '384', '368', '363', '327', '24', '8', 'Unnamed: 0')",195,71.37615169999998,1827.42578125,0.8008958300301252,0.6124031007751937,0.7481108312342569,"[[218  20]
 [ 80  79]]"
